,cluster,locations,hashtags
0,1,"['한림읍', '구좌읍']","['비가오는날', '낙엽우수수', '급추웡', '제주', '제주여행', '금오름', '금오름노을', '첫줄', '글', '글귀', '글스타그램', '글귀스타그램', '동명정류장', '제주한림카페', '제주도', '제주', '흔들림', '꽃', '필카갬성', '제주써니하우스', '아는언니네', '써니하우스', '소규모파티', '소규모파티게하', '제주', '바다', '금능해변', '금능해수욕장', '힐링', '제주여행', '협재해수욕장', '협재해수욕장맛집', '수제협제돈까스', '제주맛집', '협재맛집', '한림맛집', '제주협재맛집', '제주서쪽맛집', '제주돈까스', '좋반', '좋테', '뷰맛집', '돈가스', '제주', '제주도', '협재', '나만아는', '찐', '바다보며', '우리집아점', '간장흑돼지덮밥', '딱새우장정식', '제주도', '제주', '제주맛집', '한림맛집', '금능맛집', '제주', '안녕', '또올께', '아쉬운마음가득', '아름다운섬', '비행기이륙직전', '아름다운바다', '협제해수욕장', '금능해수욕장', '남는건사진뿐', '아들들이랑여행', '일상', '기록', '줌마그램', '김포로출발', '협재해수욕장', '제주여행', '협재해수욕장', '협재해수욕장맛집', '수제협제돈까스', '제주맛집', '협재맛집', '한림맛집', '제주협재맛집', '제주서쪽맛집', '제주돈까스', '좋반', '좋테', '뷰맛집', '돈가스', '제주', '제주도', '협재', '나만아는', '찐', '바다보며', '君の名は', '제주', '한림', '카페아꼼', '크로플', '얼그레이에이드', '제주', '제주도여행', '협재해수욕장', '바람싸대기맞으며', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '제주', '제주여행', '협재해수욕장', '금능해수욕장', '제주일몰', '금능해변일몰', '협재홀라인', '제주여행', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '똥지뢰밭', '이은정', '제주', '가을제주', '겨울제주인가', '구름잔뜩', '협재해수욕장', '제주', '제주도', '제주도여행', '제주도그램', '제주', '제주여행', '제주그램', '여행스타그램', '여행', '새별오름나홀로나무', '성이시돌목장', '나들이', '나들이그램', '힐링여행', '제주', '제주도', '제주여행', '제주살이', '한림', '한림맛집', '한림카페', '제주맛집', '제주카페', '씨리얼', '제주핫플', '제주랜디스도넛', '바쁘다바빠현대사회', '제주', '금능', '자연산안약', '문바다_여행', '문바다_제주', '문바다_여행', '문바다_제주', '협재', '제주도', '바다', '제주', '협재게스트하우스', '감성포차', '협재1번가', '제주도술집', '협재맛집', '제주술집', '제주여행', '제주도여행', '카페', '제주카페', '제주맛집', '제주도멋집', '제주', '뷰', '중문', '서귀포', '성산', '제주서쪽', '협재술집', '협재술집추천', '협재술집', '협재입니다', '제주', '한림', '협재해수욕장', '제주마중', '통창뷰', '바다뷰', '바다앞숙소', '문바다_여행', '문바다_제주', '좋아요', '좋아요반사', '좋반', '좋반테러', '스냅사진', '바다', '제주', '협재카페', '오누큐브', '협재해수욕장', '금능해수욕장', '순이네감귤농장', '제철과일', '황금향', '먹거리', '제주', '제주맛집', '제주도여행', '제주도', '제주도맛집', '귤', '한라봉', '레드향', '천혜향', '선팔', '맞팔', '소통', '인스타그램', '좋아요반사', '좋아요', '나홀로나무', '제주', '협제해수욕장', '김해', '제주', '함덕', '레이지펌프', '돌하르방', '제주여행', '우정여행', '일상', '힐링', '20201102', '제주', '제주맛집', '제주도여행', '제주도', '제주도맛집', '귤', '한라봉', '황금향', '레드향', '천혜향', '선팔', '맞팔', '소통', '인스타그램', '좋아요반사', '좋아요', '선팔하면맞팔', '팔로우', '팔로우환영', '순이네감귤농장', '제주', '다람쥐식탁', '반가운싸인', '20201102', '후와후와픽쳐스', '한림항', '감성스내제주스냅', '스냅', '제주한림항풍경', '노을맛집', '제주', '제주도', '제주셀프웨딩', '웨딩스냅', '소니이미지갤러리', '제주', '제주일상', '제주', '우무', '저뒤에고양이있음', '고양이', '주무시는중', '싱싱잇', '제주펍', '한림맛집', '카페투어', '펍', '국내여행', '제주핫플', '제주', '제주도', '셀스타그램', '셀피', '셀카', '좋아요', '데일리', '23', '98', '일상', '좋아요반사', '저뒤에고양이있음', '고양이', '주무시는중', '싱싱잇', '제주펍', '한림맛집', '카페투어', '펍', '국내여행', '제주핫플', '제주', '제주도', '셀스타그램', '셀피', '셀카', '좋아요', '데일리', '23', '98', '일상', '좋아요반사', '제주', '협재식물원', '금능해변', '하늘', '여행', '사진', '자연', '배경', '드라이브', '일상', '소통', '사진', '달', '구름', '트립', '메모', '기록', '스냅', '아이폰', '아이폰12프로', '노을', '밤하늘', '서울', '가을', '초겨울', '제주', '제주살이', '돌하르방', '바다', '힐링', '별', '달', '금능해변', '제주바다', '제주', '한림', '금오름', '금악오름', '제주오름', '제주여행', '좋아요', '좋반', '좋튀', '팔로우', '인스타그램', '오오티디', '데일리', '일상', '여행', '정전기', '제주건축', '제주카페', '앤트러사이트한림', '제주여행', '제주도여행', '공간탐사', '카페', '제주', '제주한림', '카페여행', '성이시돌목장', '제주도', '제주', '여행', '여행스타그램', '우유부단', '테쉬폰', '바다스타그램', '제주여행', '국내여행', '여행사진', '일상', '소통', '좋아요', '관심', '나의제주', '제주', '제주애견동반카페', '아기푸들', '제주', '제주애견동반카페', '아기푸들', '정관장', '삼삶스토리', '기다릴게챌린지', '제주도', '제주', '여행', '여행에미치다', '여행스타그램', '제주', '애월', '한담해안산책로', '바람쐬며', '해변걷기', '좋다좋아', '돌쌓기', '소원이이루어지길', '지혜지민은정유리', '우리의소원을담아', '정관장', '삼삶스토리', '기다릴게챌린지', '제주도', '제주', '여행', '여행에미치다', '여행스타그램', '제주', '제주도여행', '제주가을', '가을', '제주비자림', '비자림로', '제주', '제주도', '제주여행', '용눈이오름', '스누피덕후', '스누피사랑', '찰리브라운', '스누피가든', '제주스누피가든', '스누피', '피너츠', '제주도여행', '제주여행', '제주', '럽스타그램', '부부스타그램', '커플스타그램', '겨울', '롱패딩계절이왔구나', '제주', '베라체근처', '아코에공방', '제주뜨개', '제주뜨개공방', '태교', '취미', '직장인취미', '토요일도수업합니다', '일요일휴무', '코바늘가방', '뜨개가방', '제주', '스카이워터쇼', '심장이약하신분들은조심하세요', '제주도', '제주여행중', '다이빙', '서커스', '제주워터서커스', '같이사진찍고싶었는데', '제주', '바다', '하늘', '볕', '겨울같지않은', '카페라라라', '세화해변', '인생샷', '우체통', '한국', '제주', '여행', '일상', '여행스타그램', '스누피', '스누피가든', '제주', '해맞이해안로', '제주', '인카페온더비치', '바다뷰', '제주카페추천', '제주', '제주도', '제주비자림', '여행사진', '데일리', '제주', '제주도', '제주여행', '제주핫플', '제주카페', '사진맛집', '카페', '카페공백', '공백', '좋아요', '데일리', '데일리룩', '셀카', '셀피', '셀스타그램', '얼스타그램', '몸스타그램', '운동', '운동하는여자', '휴가', '여행', '제주', '흑돼지돌판구이', '비자림근처맛집', '제주흑돼지맛집', '흑돼지', '구좌읍흑돼지맛집', '구좌흑돼지', '세화해변', '세화맛집', '생고기', '제주동부맛집', '페어리제주', '세화카페', '제주도', '제주', '제주도게스트하우스', '제주도카페', '제주카페', '구좌읍카페', '구좌카페', '구좌읍맛집', '구좌맛집', '구좌읍맛집', '제주동쪽카페', '애월게스트하우스', '제주여행', '제주도여행', '치저스', '치즈폭포스테이크', '송당리맛집', '제주도', '제주', '제주카페', '제주맛집', '제주명소', '다가볼꺼야', '가까운곳부터', '둘러보기', '제주도민', '도민맛집', '맛집탐방', '제주일상', '제주현지인맛집', '제주스타그램', '제주시맛집', '서귀포맛집', '코로나', '조심하세요', '제주', '아들과함깨하는', '감사가', '감사합니다', '감성카페', '토끼썸', '구좌읍', '하도리', '타이밍', '며칠', '뭐', '아님말구', '쑥라떼', '세화', '세화숲', '제주', '제주도', '겨울여행', '제주여행', '여행', '전신샷', '카페', '제주카페', '제주동쪽', '공백', '소통', '셀피', '셀카', '좋아요', '좋반', '선팔', '맞팔', '노을', '선셋', '해먹', '마스크', '몬딱', '몬딱게스트하우스', '제주', '제주도', '제주숙박', '제주여행', '제주게하', '감성', '캠핑', '제주숙소', '제주핫플', '제주맛집', '구좌읍', '세화리', '제주게스트하우스', '모닥불', '불멍', '월정리해수욕장', '제주게스트하우스', '제주동쪽숙소', '소규모게스트하우스', '담소', '제주동부게스트하우스', '조용한게스트하우스', '제주여행', '제주도', '일상스타그램', '제주살이', '한달살이', '구좌읍숙소', '제주숙소', '제주여행', '월정리게스트하우스', '독채민박', '맛있는게스트하우스', '월정여관', '올레길20코스', '올레길숙소', '감성숙소', '제주', '따뜻한게스트하우스', '제주살이숙소', '제주', '월정리인카페', '증정굿즈', '엑소', '롯데면세점', '스윙키즈', '아이돌굿즈', '제주기념품', '도경수', '카이', '오세훈', '김녕', '김녕술집', '제주술집', '구좌술집', '함덕', '월정리', '혼술', '와인바', '펍', '김녕성세기해변', '술집', '술스타그램', '김녕회관', '제주', '김녕펍', '제주펍', '제주도술집', '김녕와인바', '제주와인바', '김녕장게스트하우스', '김녕장', '제주', '월정리인카페', '증정굿즈', '이연희', '제주도카페', '월정리카페', '제주아이와가볼만한곳', '바다뷰카페', '월정리맛집', '제주동쪽카페', '증정이벤트', '아이돌굿즈', '제주기념품', '제주맛집', '제주카페', '월정리맛집', '제주살이', '제주', '우희부부_제주', '우희부부_데일리룩', '제주', '월정리', '월정리인카페', '패션오브크라이스', '제주기념품', '연예인굿즈', '카페스타그램', '월정리카페', '월정리해변', '월정리바다', '월정리카페거리', '월정리해수욕장', '월정리바다뷰', '월정리맛집', '제주도핫플', '제주가볼만한곳', '제주여행코스', '제주아이와가볼만한곳', '제주귤맛집', '제주뷰맛집', '월정리오션뷰카페', '제주', '월정리', '월정리인카페', '제주기념품', '연예인굿즈', '카페스타그램', '먹스타그램', '맛스타그램', '월정리카페', '월정리해변', '월정리바다', '월정리카페거리', '월정리해수욕장', '월정리바다뷰', '월정리맛집', '제주여행코스', '제주아이와가볼만한곳', '제주귤맛집', '제주뷰맛집', '월정리오션뷰카페', '김녕', '김녕술집', '제주술집', '구좌술집', '함덕', '월정리', '혼술', '와인바', '펍', '김녕성세기해변', '술집', '술스타그램', '김녕회관', '제주', '김녕펍', '제주펍', '제주도술집', '김녕와인바', '제주와인바', '김녕장게스트하우스', '김녕장', '구좌', '종달리', '세화리', '호자돈까스', '맛있는점심', '제주', '구좌읍맛집', '세화해변', '부릉부릉', '월요일점심만지나도신이난다', '하도리1091', '1인2잔', '제주', '제주여행', '송당일상', '우정여행', '여행그램', '감성사진', '감성여행', '감성캠핑', '맞팔', '좋아요', '일상', '데일리그램', '일상스타그램', '소통', '좋아요반사', '좋반', '셀카', '셀피', '먹스타그램', '먹방', '맛스타그램', '스테이동백', '선셋오름투어', '오름투어', '용눈이오름', '일몰', '제주도일몰', '제주여성전용숙소', '제주여성전용게스트하우스', '제주여성전용1인실', '제주1인실숙소', '성산일출봉', '오조리감상소', '올레2코스', '제주', '제주여행', '제주도', '여자혼자제주여행', '제주혼여', '제주반려견동반숙소', '제주애견동반게하', '제주애견동반숙소', '제주도게하', '제주여성전용게하', '제주열흘살기', '제주살이', '제주보름살이', '제주보름살기', '제주', '구좌', '카페', '모알보알', '커피맛집', '사람바글바글', '제주', '캘리그라피', '제주캘리그라피', '서니데이캘리', '붓펜캘리그라피', '캘리엽서', '캘리액자', '송당', '붓펜수업', '글씨를디자인하다', '제주', '용눈이오름', '나홀로제주', '이화영은제주', '스테이동백', '선셋오름투어', '오름투어', '용눈이오름', '일몰', '제주도일몰', '제주여성전용숙소', '제주여성전용게스트하우스', '제주여성전용1인실', '제주1인실숙소', '성산일출봉', '오조리감상소', '올레2코스', '제주', '제주여행', '제주도', '여자혼자제주여행', '제주혼여', '제주반려견동반숙소', '제주애견동반게하', '제주애견동반숙소', '제주도게하', '제주여성전용게하', '제주열흘살기', '제주살이', '제주보름살이', '제주보름살기', '스테이동백', '선셋오름투어', '오름투어', '용눈이오름', '일몰', '제주도일몰', '제주여성전용숙소', '제주여성전용게스트하우스', '제주여성전용1인실', '제주1인실숙소', '성산일출봉', '오조리감상소', '올레2코스', '제주', '제주여행', '제주도', '여자혼자제주여행', '제주혼여', '제주반려견동반숙소', '제주애견동반게하', '제주애견동반숙소', '제주도게하', '제주여성전용게하', '제주열흘살기', '제주살이', '제주보름살이', '제주보름살기', '제주중독자', '제주도', '제주', '제주도여행', '제주여행', '제주핫플', '제주가볼만한곳', '제주카페', '스누피', '만화', '찰리브라운', '인생샷', '여행', '여행스타그램', '여행병', '여행그램', '여행기록', '여행일기', '또가고싶다', '스누피가든', '용눈이오름', '나홀로제주', '이화영은제주', '김녕', '김녕술집', '제주술집', '구좌술집', '함덕', '월정리', '혼술', '와인바', '펍', '김녕성세기해변', '술집', '술스타그램', '김녕회관', '제주', '김녕펍', '제주펍', '제주도술집', '김녕와인바', '제주와인바', '김녕장게스트하우스', '김녕장', '스누피', '스누피가든', '제주도여행', '제주도', '제주', '동심의세계로', '일상', '일상스타그램', '제주', '비행기', '제주도', '제주', '제주이주', '제주살이', '제주숙소', '제주도민', '제주여행', '제주여행코스', '제주하늘', '자연', '풍경', '풍경사진', '사진', '취미', '일상', '일상소통', '일상기록', '좋아요반사', '좋아요', '구옥', '돌담길', '마을', '그림', '제주', '행원장', '제주', '제주도', '제주여행', '제주도여행', '공백', '제주카페', '제주카페추천', '구좌읍카페', '제주솬', '제주갈만한곳', '필름', '필름카메라', '필름사진', '감성사진', '감성스냅', '스냅', '스냅사진', '제주', '제주도', '용눈이오름', '거지존', '지니아펜션', '제주여행', '지니아펜션', '거지존', '그림같은공간', '카페색깔', '제주', '제주도민', '일상', '소통', '좋아요', '맞팔', '선팔하면맞팔', '제주여행추천', '제주가을', '제주동쪽카페', '제주카페추천', '하도리카페', '분위기좋은카페', '사진', '셀피', '오오티디', '제주', '제주', '제주', '제주']"
